vivienda_id_sistema,familia_id_sistema,departamento,municipio,area,comuna_o_corregimiento,barrio_o_vereda,sector,ingresos_familiares,perros_machos,perros_hembras,perros_vacunados,perros_sin_vacunar,gatos_machos,gatos_hembras,gatos_vacunados,gatos_sin_vacunar,equinos,aves,porcinos,bovinos,otros,otros_nombre,presencia_roedores,perros_peligrosos,fecha_visita
39457,77881,66 - RISARALDA,001 - PEREIRA,U,EL ROCIO,ROCIO ALTO *,ROCIO ALTO *,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,03/16/2022 12:00:00 AM
39458,77882,66 - RISARALDA,001 - PEREIRA,U,EL ROCIO,ROCIO ALTO *,ROCIO ALTO *,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,03/16/2022 12:00:00 AM
39462,77886,66 - RISARALDA,001 - PEREIRA,U,EL ROCIO,ROCIO ALTO *,ROCIO ALTO *,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,03/16/2022 12:00:00 AM
39463,77959,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,MALAGA,MALAGA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,03/19/2022 12:00:00 AM
39466,78334,66 - RISARALDA,001 - PEREIRA,U,SAN JOAQUIN,Salamanca,Salamanca,1,0,1,1,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,04/26/2022 12:00:00 AM
39467,78335,66 - RISARALDA,001 - PEREIRA,U,SAN JOAQUIN,Salamanca,Salamanca,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,04/26/2022 12:00:00 AM
39468,78466,66 - RISARALDA,001 - PEREIRA,U,PRUEBA,PRUEBA,PRUEBA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,05/06/2022 12:00:00 AM
39469,78605,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,999,1,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,05/19/2022 12:00:00 AM
39470,78606,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,999,,,,,,,,,,,,,,,,,05/19/2022 12:00:00 AM
39471,78607,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,999,3,0,3,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,05/19/2022 12:00:00 AM
39472,78608,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,999,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,05/16/2022 12:00:00 AM
39473,78609,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,2,2,1,3,0,0,2,1,1,0,0,0,0,0,,2 - No,2 - No,05/19/2022 12:00:00 AM
39474,78610,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,999,3,0,3,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,05/19/2022 12:00:00 AM
39475,78611,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,999,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,05/16/2022 12:00:00 AM
39476,78612,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,2,0,1,1,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,05/19/2022 12:00:00 AM
39477,78613,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,999,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,05/16/2022 12:00:00 AM
39478,78614,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,1,0,0,0,0,0,1,1,0,0,0,0,0,0,,2 - No,,05/19/2022 12:00:00 AM
39479,78615,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,1,,,,,,,,,,,,,,,,,05/19/2022 12:00:00 AM
39480,78616,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,2,1,0,1,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,05/19/2022 12:00:00 AM
39481,78617,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,999,0,0,0,0,0,1,0,1,0,0,0,0,0,,2 - No,,05/16/2022 12:00:00 AM
39482,78618,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,05/19/2022 12:00:00 AM
39483,78619,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,2,1,0,1,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,05/19/2022 12:00:00 AM
39484,78620,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,999,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,05/16/2022 12:00:00 AM
39485,78621,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,999,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,05/19/2022 12:00:00 AM
39486,78622,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,1,0,1,1,0,0,1,1,0,0,0,0,0,0,,2 - No,2 - No,05/19/2022 12:00:00 AM
39487,78623,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,2,1,0,1,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,05/19/2022 12:00:00 AM
39488,78624,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,2,0,0,0,0,1,0,1,0,0,0,0,0,0,,2 - No,,05/19/2022 12:00:00 AM
39489,78625,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,1,,,,,,,,,,,,,,,,,05/19/2022 12:00:00 AM
39490,78626,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,1,0,1,1,0,2,0,2,0,0,0,0,0,0,,2 - No,1 - Si,05/16/2022 12:00:00 AM
39491,78627,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,05/19/2022 12:00:00 AM
39492,78628,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,999,,,,,,,,,,,,,,,,,05/19/2022 12:00:00 AM
39493,78629,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,1,0,1,1,0,2,0,2,0,0,0,0,0,0,,2 - No,1 - Si,05/16/2022 12:00:00 AM
39494,78630,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,05/19/2022 12:00:00 AM
39495,78631,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,05/19/2022 12:00:00 AM
39496,78632,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,1,0,1,1,0,0,1,1,0,0,0,0,0,0,,2 - No,2 - No,05/19/2022 12:00:00 AM
39497,78633,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,05/19/2022 12:00:00 AM
39498,78634,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,05/19/2022 12:00:00 AM
39499,78635,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,2,1,0,1,0,0,0,0,0,0,0,0,0,0,,2 - No,,05/19/2022 12:00:00 AM
39500,78636,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,1,0,0,0,0,1,0,1,0,0,0,0,0,0,,2 - No,,05/19/2022 12:00:00 AM
39501,78637,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,1,1,0,1,0,1,1,2,0,0,0,0,0,0,,2 - No,2 - No,05/19/2022 12:00:00 AM
39502,78638,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,2 - No,,05/16/2022 12:00:00 AM
39503,78639,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,3,1,0,1,0,0,0,0,0,0,0,0,0,0,,2 - No,,05/19/2022 12:00:00 AM
39504,78640,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,2,1,0,1,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,05/19/2022 12:00:00 AM
39505,78641,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,05/19/2022 12:00:00 AM
39506,78642,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,1,,,,,,,,,,,,,,,,,05/19/2022 12:00:00 AM
39507,78643,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,2,0,0,0,0,0,1,0,1,0,0,0,0,0,,2 - No,,05/19/2022 12:00:00 AM
39508,78644,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,2,0,1,1,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,05/19/2022 12:00:00 AM
39509,78645,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,2 - No,1 - Si,05/16/2022 12:00:00 AM
39510,78646,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,05/19/2022 12:00:00 AM
39511,78647,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,1,,,,,,,,,,,,,,,,,05/19/2022 12:00:00 AM
39512,78648,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,1,0,0,0,0,1,0,0,1,0,0,0,0,0,,2 - No,,05/19/2022 12:00:00 AM
39513,78649,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,1,,,,,,,,,,,,,,,,,05/16/2022 12:00:00 AM
39514,78650,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,2,0,2,2,0,0,2,2,0,0,0,0,0,0,,2 - No,2 - No,05/19/2022 12:00:00 AM
39515,78651,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,1,,,,,,,,,,,,,,,,,05/19/2022 12:00:00 AM
39516,78652,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,2,0,0,0,0,1,0,1,0,0,0,0,0,0,,2 - No,,05/19/2022 12:00:00 AM
39517,78653,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,05/19/2022 12:00:00 AM
39518,78654,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,1,,,,,,,,,,,,,,,,,05/19/2022 12:00:00 AM
39519,78655,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,1,2,1,0,3,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,05/16/2022 12:00:00 AM
39520,78656,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,PARQUE INDUSTRIAL,PARQUE INDUSTRIAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,05/19/2022 12:00:00 AM
39521,78657,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,2,0,1,1,0,0,0,0,0,0,2,0,0,0,,2 - No,,05/16/2022 12:00:00 AM
39522,78658,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,999,0,0,0,0,0,0,0,0,0,8,0,0,0,,2 - No,2 - No,05/19/2022 12:00:00 AM
39523,78659,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,1,,,,,,,,,,,,,,,,,05/19/2022 12:00:00 AM
39524,78660,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,05/19/2022 12:00:00 AM
39525,78661,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,1,0,0,0,0,0,0,0,0,0,2,0,0,0,,2 - No,,05/16/2022 12:00:00 AM
39526,78662,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,05/19/2022 12:00:00 AM
39527,78663,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,05/19/2022 12:00:00 AM
39528,78664,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,1,,,,,,,,,,,,,,,,,05/19/2022 12:00:00 AM
39529,78665,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,3,,,,,,,,,,,,,,,,,05/19/2022 12:00:00 AM
39530,78666,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,2 - No,,05/19/2022 12:00:00 AM
39531,78667,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,05/19/2022 12:00:00 AM
39532,78668,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,05/19/2022 12:00:00 AM
39533,78669,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,5,1,0,1,0,0,1,1,0,0,0,0,0,0,,2 - No,2 - No,05/19/2022 12:00:00 AM
39534,78670,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,1,1,1,2,0,0,0,0,0,0,0,0,0,0,,2 - No,1 - Si,05/19/2022 12:00:00 AM
39535,78671,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,1,0,0,0,0,0,1,1,0,0,0,0,0,0,,2 - No,2 - No,05/19/2022 12:00:00 AM
39536,78672,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,05/19/2022 12:00:00 AM
39537,78673,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,05/19/2022 12:00:00 AM
39538,78674,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,2,,,,,,,,,,,,,,,,,05/19/2022 12:00:00 AM
39539,78675,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,2,0,0,0,0,0,1,1,0,0,0,0,0,0,,2 - No,2 - No,05/19/2022 12:00:00 AM
39540,78676,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,05/19/2022 12:00:00 AM
39545,78707,66 - RISARALDA,001 - PEREIRA,U,PRUEBA,PRUEBA,PRUEBA,999,,,,,,,,,,,,,,,,,05/24/2022 12:00:00 AM
39547,78725,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,05/26/2022 12:00:00 AM
39548,78726,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,05/26/2022 12:00:00 AM
39549,78727,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,2,2,2,2,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,05/26/2022 12:00:00 AM
39550,78728,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,05/26/2022 12:00:00 AM
39551,78729,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,05/26/2022 12:00:00 AM
39552,78730,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,05/26/2022 12:00:00 AM
39553,78731,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,05/26/2022 12:00:00 AM
39554,78732,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,05/26/2022 12:00:00 AM
39555,78733,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,05/26/2022 12:00:00 AM
39556,78734,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,05/26/2022 12:00:00 AM
39557,78735,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Hamster,2 - No,,05/26/2022 12:00:00 AM
39558,78736,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,1,1,0,1,0,0,0,0,0,0,2,0,0,0,,2 - No,2 - No,05/26/2022 12:00:00 AM
39559,78737,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,05/26/2022 12:00:00 AM
39560,78738,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,1,0,0,0,0,4,4,8,0,0,0,0,0,0,,2 - No,,05/26/2022 12:00:00 AM
39561,78739,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,1,0,0,0,0,0,1,1,0,0,0,0,0,0,,2 - No,,05/26/2022 12:00:00 AM
39562,78740,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,2,0,2,2,0,0,0,0,0,0,0,0,0,0,,2 - No,1 - Si,05/26/2022 12:00:00 AM
39563,78741,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,2,1,0,1,0,0,0,0,0,0,0,0,0,0,,2 - No,1 - Si,05/26/2022 12:00:00 AM
39564,78742,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,2 - No,,05/26/2022 12:00:00 AM
39565,78743,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,2,1,1,2,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,05/26/2022 12:00:00 AM
39566,78744,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,05/25/2022 12:00:00 AM
39567,78745,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,2,0,0,0,0,1,0,1,0,0,0,0,0,0,,2 - No,2 - No,05/25/2022 12:00:00 AM
39568,78746,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,05/26/2022 12:00:00 AM
39569,78747,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,2 - No,1 - Si,05/26/2022 12:00:00 AM
39570,78748,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,05/26/2022 12:00:00 AM
39571,78749,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,05/26/2022 12:00:00 AM
39572,78750,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,1,0,0,0,0,0,1,1,0,0,0,0,0,0,,2 - No,,05/26/2022 12:00:00 AM
39573,78751,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,05/26/2022 12:00:00 AM
39574,78752,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,2,0,0,0,0,0,0,0,0,0,0,1,0,0,,2 - No,,05/26/2022 12:00:00 AM
39575,78753,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,2 - No,,05/26/2022 12:00:00 AM
39576,78754,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,05/26/2022 12:00:00 AM
39577,78755,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,4,1,0,1,0,1,1,2,0,0,0,0,0,0,,2 - No,2 - No,05/26/2022 12:00:00 AM
39578,78756,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,11,1,1,2,0,0,3,3,0,0,0,0,0,0,,2 - No,2 - No,05/26/2022 12:00:00 AM
39579,78757,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,No,2 - No,2 - No,05/26/2022 12:00:00 AM
39580,78758,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,No,2 - No,2 - No,05/26/2022 12:00:00 AM
39581,78759,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,3,1,0,1,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,05/26/2022 12:00:00 AM
39582,78760,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,3,1,0,1,0,0,0,0,0,0,1,0,0,1,Pez,2 - No,2 - No,05/26/2022 12:00:00 AM
39583,78761,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,05/26/2022 12:00:00 AM
39584,78762,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,05/26/2022 12:00:00 AM
39585,78763,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,05/26/2022 12:00:00 AM
39586,78764,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,05/26/2022 12:00:00 AM
39587,78765,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,05/26/2022 12:00:00 AM
39588,78766,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,CIUDAD BOQUIA,CIUDAD BOQUIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,05/26/2022 12:00:00 AM
